country,name,lat,lng,climate
AT,Ebbs,47.63333,12.21667,Cfb
AT,Dürnstein in der Steiermark,46.98833,14.391670000000001,Dfb
AT,Dürnstein,48.39582,15.51973,Cfb
AT,Dürnkrut,48.47315,16.850620000000003,Cfb
AT,Düns,47.22353,9.71663,Cfb
AT,Droß,48.46393,15.575610000000001,Cfb
AT,Drösing,48.538999999999994,16.902639999999998,Cfb
AT,Drassburg,47.74645,16.48679,Cfb
AT,Drasenhofen,48.75,16.65,Cfb
AT,Dornbirn,47.41427,9.74195,Cfb
AT,Dorfstetten,48.32573,14.98218,Cfb
AT,Dorfgastein,47.24172,13.10223,Dfc
AT,Dorfbeuern,48.01667,13.01667,Cfb
AT,Doren,47.492779999999996,9.879719999999999,Cfb
AT,Doppl,48.24811,14.25416,Cfb
AT,Donnerskirchen,47.89425,16.64635,Cfb
AT,Donnersbach,47.46139,14.12972,Dfc
AT,Donawitz,47.36667,15.066670000000002,Dfb
AT,Dölsach,46.82833,12.84528,Dfc
AT,Döbriach,46.78049,13.657379999999998,Dfb
AT,Dobersberg,48.9151,15.321879999999998,Cfb
AT,Diex,46.75,14.6,Dfb
AT,Dietersdorf am Gnasbach,46.80917,15.811670000000001,Cfb
AT,Dietersdorf,47.2,14.666670000000002,Dfb
AT,Dietachdorf,48.08364,14.42874,Cfb
AT,Dietach,48.09018,14.41647,Cfb
AT,Dienten am Hochkönig,47.38324,13.003689999999999,Dfc
AT,Dienersdorf,47.23979,15.901420000000002,Cfb
AT,Diemlach,47.4361,15.2746,Dfb
AT,Deutsch-Wagram,48.29972,16.566670000000002,Cfb
AT,Deutschlandsberg,46.81528,15.222220000000002,Cfb
AT,Deutschkreutz,47.6,16.633329999999997,Cfb
AT,Deutsch Kaltenbrunn,47.09455,16.13145,Cfb
AT,Deutsch Jahrndorf,48.01667,17.1,Cfb
AT,Deutsch Griffen,46.85606,14.07501,Dfb
AT,Deutsch Goritz,46.75083,15.82944,Cfb
AT,Deutschfeistritz,47.19852,15.336229999999999,Dfb
AT,Deuchendorf,47.46593,15.321720000000001,Dfb
AT,Desselbrunn,48.02145,13.770270000000002,Cfb
AT,Dellach im Drautal,46.7375,13.078330000000001,Dfc
AT,Dellach,46.66175,13.07965,Dfc
AT,Dechantskirchen,47.41667,16.01667,Cfb
AT,Debant,46.83333,12.81667,Dfc
AT,Dalaas,47.12446,9.99104,Cfb
AT,Bürs,47.14972,9.8,Cfb
AT,Bürmoos,47.98343,12.917860000000001,Cfb
AT,Burgfried,48.5199,14.2957,Cfb
AT,Burgfried,47.680040000000005,13.11175,Cfb
AT,Burgau,47.14268,16.096429999999998,Cfb
AT,Buchkirchen,48.224270000000004,14.02242,Cfb
AT,Buch bei Jenbach,47.37447,11.754000000000001,Dfb
AT,Buchbach,47.69648,15.98425,Dfb
AT,Brunn an der Wild,48.69425,15.520079999999998,Cfb
AT,Brunn an der Schneebergbahn,47.82376,16.15934,Cfb
AT,Brunn am Gebirge,48.106970000000004,16.284660000000002,Cfb
AT,Brunn,46.729440000000004,15.3,Cfb
AT,Bruckneudorf,48.01667,16.78333,Cfb
AT,Brückl,46.751670000000004,14.53667,Dfb
AT,Bruck an der Mur,47.41667,15.28333,Dfb
AT,Bruck an der Leitha,48.01667,16.76667,Cfb
AT,Bruck an der Großglocknerstraße,47.28494,12.8231,Dfc
AT,Bruck am Ziller,47.38998,11.851239999999999,Dfb
AT,Bromberg,47.66539,16.2099,Cfb
AT,Brixlegg,47.42942,11.877939999999999,Dfb
AT,Brixen im Thale,47.45,12.25,Dfb
AT,Bretstein,47.33333,14.416670000000002,Dfc
AT,Breitenwang,47.48713,10.7342,ET
AT,Breitenfurt bei Wien,48.13333,16.15,Cfb
AT,Breitenfeld an der Rittschein,47.03333,15.95,Cfb
AT,Breitenfeld am Tannenriegel,46.85,15.633329999999999,Cfb
AT,Breitenbrunn,47.944520000000004,16.73149,Cfb
AT,Breitenbach am Inn,47.47829,11.97372,Dfb
AT,Breitenau,47.73355,16.14338,Cfb
AT,Bregenz,47.50311,9.7471,Cfb
AT,Braunau am Inn,48.25628,13.04343,Cfb
AT,Brandenberg,47.49053,11.894589999999999,Dfb
AT,Bramberg am Wildkogel,47.26979,12.3385,Dfb
AT,Böheimkirchen,48.197790000000005,15.761779999999998,Cfb
AT,Bodensdorf,46.691109999999995,13.971110000000001,Dfb
AT,Bocksdorf,47.142559999999996,16.17784,Cfb
AT,Bockfließ,48.36,16.60389,Cfb
AT,Bad Blumau,47.11667,16.05,Cfb
AT,Bludesch,47.2,9.73306,Cfb
AT,Bludenz,47.154759999999996,9.82255,Cfb
AT,Blons,47.22327,9.83414,Cfb
AT,Blindenmarkt,48.12749,14.98647,Cfb
AT,Bleiburg/Pliberk,46.59,14.79889,Dfb
AT,Blaindorf,47.17498,15.86795,Cfb
AT,Bizau,47.36906,9.92839,Cfb
AT,Bischofstetten,48.12222,15.46909,Cfb
AT,Bischofshofen,47.41667,13.21667,Dfc
AT,Bisamberg,48.33333,16.35,Cfb
AT,Birkfeld,47.35,15.683329999999998,Cfb
AT,Birgitz,47.23536,11.29922,Dfc
AT,Bildstein,47.45,9.76667,Cfb
AT,Bierbaum am Auersbach,46.82949,15.792370000000002,Cfb
AT,Biedermannsdorf,48.08393,16.34542,Cfb
AT,Bichlbach,47.42033,10.79042,ET
AT,Biberwier,47.38333,10.9,ET
AT,Biberbach,48.03006,14.70795,Cfb
AT,Bezau,47.38478,9.90139,Cfb
AT,Berwang,47.40807,10.74735,ET
AT,Bernstein,47.4,16.25,Cfb
AT,Bernhardsthal,48.69158,16.869510000000002,Cfb
AT,Berndorf bei Salzburg,47.99532,13.06146,Cfb
AT,Berndorf,47.94567,16.10973,Cfb
AT,Berndorf,47.41667,15.266670000000001,Dfb
AT,Bergheim,47.83333,13.03333,Cfb
AT,Bergham,48.28182,14.23141,Cfb
AT,Berg,48.10147,17.038420000000002,Cfb
AT,Behamberg,48.01667,14.483329999999999,Cfb
AT,Baumkirchen,47.3,11.56667,Dfb
AT,Baumgarten bei Gnas,46.91667,15.766670000000001,Cfb
AT,Batschuns,47.28306,9.65,Cfb
AT,Barwies,47.3,10.96667,ET
AT,Bartholomäberg,47.08333,9.9,Cfb
AT,Bärnkopf,48.39046,15.00479,Cfb
AT,Baldramsdorf,46.801109999999994,13.45333,Dfc
AT,Bairisch Kölldorf,46.86667,15.933329999999998,Cfb
AT,Wimsbach,48.06667,13.9,Cfb
AT,Bad Vöslau,47.96533,16.21359,Cfb
AT,Bad Tatzmannsdorf,47.33126,16.23067,Cfb
AT,Bad Schönau,47.49473,16.2341,Cfb
AT,Bad Schallerbach,48.22999,13.91925,Cfb
AT,Bad Sankt Leonhard im Lavanttal,46.96278,14.791670000000002,Dfb
AT,Bad Ischl,47.711090000000006,13.618929999999999,Cfb
AT,Bad Hofgastein,47.172740000000005,13.09871,Dfc
AT,Bad Hall,48.03832,14.207729999999998,Cfb
AT,Bad Goisern,47.642520000000005,13.61609,Cfb
AT,Bad Gleichenberg,46.87556,15.908610000000001,Cfb
AT,Bad Gastein,47.11547,13.134670000000002,Dfc
AT,Bad Fischau,47.83137,16.167070000000002,Cfb
AT,Badersdorf,47.2,16.366670000000003,Cfb
AT,Baden,48.00543,16.23264,Cfb
AT,Bad Deutsch-Altenburg,48.13425,16.90624,Cfb
AT,Bad Aussee,47.60998,13.782429999999998,Cfb
AT,Bachmanning,48.131040000000006,13.794360000000001,Cfb
AT,Axams,47.23111,11.27892,Dfc
AT,Außervillgraten,46.7875,12.431389999999999,ET
AT,Ausserbraz,47.14875,9.90066,Cfb
AT,Aurolzmünster,48.24834,13.455329999999998,Cfb
AT,Aurach am Hongar,47.95182,13.67291,Cfb
AT,Auersthal,48.37373,16.63596,Cfb
AT,Auersbach,47.01667,15.866670000000001,Cfb
AT,Audorf,48.2181,14.27931,Cfb
AT,Au an der Traun,48.1802,14.11248,Cfb
AT,Au am Leithaberge,47.922959999999996,16.55794,Cfb
AT,Au,47.7,13.06667,Cfb
AT,Au,47.32176,9.98067,Cfb
AT,Atzesberg,48.539590000000004,13.86936,Cfb
AT,Atzenbrugg,48.29119,15.906139999999999,Cfb
AT,Atzbach,48.08364,13.703470000000001,Cfb
AT,Attnang,48.01667,13.71667,Cfb
AT,Attersee,47.91646,13.53953,Cfb
AT,Attendorf,47.004259999999995,15.338970000000002,Dfb
AT,Asten,48.219409999999996,14.41784,Cfb
AT,Asperhofen,48.24583,15.926060000000001,Cfb
AT,Asparn an der Zaya,48.58333,16.5,Cfb
AT,Aspang Markt,47.55,16.08333,Cfb
AT,Aschbach Markt,48.072340000000004,14.75395,Cfb
AT,Aschau,47.26667,11.9,Dfb
AT,Aschach an der Steyr,48.01312,14.33544,Cfb
AT,Aschach an der Donau,48.36458,14.020439999999999,Cfb
AT,Arzl im Pitztal,47.20712,10.76261,ET
AT,Arzl,47.28333,11.43333,Dfc
AT,Arzberg,47.25,15.516670000000001,Cfb
AT,Arriach,46.729209999999995,13.85046,Dfb
AT,Arnreit,48.52513,13.99487,Cfb
AT,Arnoldstein,46.54611,13.71,Dfb
AT,Arnfels,46.676390000000005,15.40306,Cfb
AT,Ardning,47.5912,14.36372,Dfb
AT,Ardagger Stift,48.15,14.833329999999998,Cfb
AT,Arbesbach,48.49337,14.953079999999998,Cfb
AT,Apfelberg,47.2,14.833329999999998,Dfb
AT,Apetlon,47.74394,16.8302,Cfb
AT,Anthering,47.88333,13.01667,Cfb
AT,Antau,47.77377,16.47984,Cfb
AT,Ansfelden,48.20969,14.29004,Cfb
AT,Anras,46.77389,12.560830000000001,Dfc
AT,Annabichl,46.65,14.316670000000002,Dfb
AT,Annaberg,47.871340000000004,15.376479999999999,Dfb
AT,Anif,47.75,13.06667,Cfb
AT,Angern an der March,48.37778,16.82806,Cfb
AT,Anger,47.27422,15.69139,Cfb
AT,Angath,47.50758,12.06513,Cfb
AT,Andorf,48.3713,13.57412,Cfb
AT,Andlersdorf,48.18333,16.66667,Cfb
AT,Andelsbuch,47.41167,9.89326,Cfb
AT,Andau,47.774409999999996,17.03293,Cfb
AT,Amstetten,48.1229,14.872060000000001,Cfb
AT,Amras,47.25,11.41667,Dfc
AT,Ampflwang,48.08333,13.566670000000002,Cfb
AT,Ampass,47.26251,11.46226,Dfc
AT,Amlach,46.816390000000006,12.76361,Dfc
AT,Altmünster,47.902190000000004,13.76415,Cfb
AT,Altmelon,48.46222,14.965520000000001,Cfb
AT,Altlichtenwarth,48.644420000000004,16.79664,Cfb
AT,Altlichtenberg,48.360009999999996,14.25845,Cfb
AT,Altlengbach,48.15355,15.926060000000001,Cfb
AT,Althofen,46.87298,14.47449,Dfb
AT,Altheim,48.251540000000006,13.234060000000001,Cfb
AT,Altenmarkt im Pongau,47.38333,13.416670000000002,Dfc
AT,Altenmarkt bei Sankt Gallen,47.72327,14.64838,Dfb
AT,Altenmarkt bei Fürstenfeld,47.06638,16.04785,Cfb
AT,Altenmarkt an der Triesting,48.01553,15.99661,Cfb
AT,Altenfelden,48.48555,13.9698,Cfb
AT,Altendorf,47.65,16.01667,Cfb
AT,Altenburg,48.64765,15.59295,Cfb
AT,Altenberg bei Linz,48.372840000000004,14.35029,Cfb
AT,Altaussee,47.63844,13.76278,Cfb
AT,Altach,47.35,9.65,Cfb
AT,Allhartsberg,48.02633,14.79009,Cfb
AT,Allhaming,48.15246,14.17022,Cfb
AT,Allerheiligen im Mürztal,47.46667,15.4,Dfb
AT,Allerheiligen im Mühlkreis,48.30215,14.65061,Cfb
AT,Allerheiligen bei Wildon,46.91417,15.55444,Cfb
AT,Allentsteig,48.69725,15.32756,Cfb
AT,Alland,48.05829,16.07901,Cfb
AT,Alkoven,48.28753,14.107479999999999,Cfb
AT,Aldrans,47.25,11.45,Dfc
AT,Albersdorf,47.12166,15.698260000000001,Cfb
AT,Alberndorf in der Riedmark,48.40607,14.41441,Cfb
AT,Aistersheim,48.1868,13.74175,Cfb
AT,Ainet,46.86603,12.689680000000001,Dfc
AT,Aigen im Mühlkreis,48.64578,13.97109,Cfb
AT,Aigen im Ennstal,47.51667,14.133329999999999,Dfb
AT,Bad Kleinkirchheim,46.81556,13.780560000000001,Dfb
AT,Aichkirchen,48.10944,13.791579999999998,Cfb
AT,Aich,47.4228,13.82145,Dfc
AT,Aibl,46.68145,15.226189999999999,Cfb
AT,Ahorn,48.52382,14.174079999999998,Cfb
AT,Aggsbach,48.29404,15.403820000000001,Cfb
AT,Aflenz Kurort,47.54211,15.238979999999998,Dfb
AT,Adnet,47.69746,13.13115,Cfb
AT,Admont,47.57537,14.46075,Dfb
AT,Adlwang,47.99245,14.21742,Dfb
AT,Aderklaa,48.28333,16.53333,Cfb
AT,Achenkirch,47.52659,11.705589999999999,Cfb
AT,Achau,48.080259999999996,16.386110000000002,Cfb
AT,Abwinden,48.259029999999996,14.42625,Cfb
AT,Abtissendorf,46.99583,15.456389999999999,Cfb
AT,Abtenau,47.56373,13.345989999999999,Cfb
AT,Absam,47.29572,11.505930000000001,Dfb
AT,Abfaltersbach,46.75715,12.52828,Dfc
AT,Schlaiten,46.87944,12.65417,Dfc
AT,Thurn,46.850559999999994,12.76861,Dfc
AT,Untertilliach,46.70417,12.70861,Dfc
AT,Finkenstein am Faaker See,46.57904,13.93496,Dfb
AT,Sankt Jakob in Defereggen,46.91972,12.331389999999999,ET
AT,Attnang-Puchheim,48.00833,13.71667,Cfb
AT,Obernberg am Brenner,47.01667,11.41667,Dfc
AT,Mühlbachl,47.13333,11.45,Dfc
AT,Ötztal-Bahnhof,47.23333,10.85,ET
AT,Leutasch,47.3689,11.144039999999999,Dfc
AT,Maurach,47.421240000000004,11.75305,Dfb
AT,Gschnitz,47.04469,11.35089,Dfc
AT,Navis,47.11667,11.53333,Dfb
AT,Ellbögen,47.16667,11.45,Dfc
AT,Sellrain,47.21667,11.21667,Dfc
AT,Oberperfuss,47.24451,11.24755,Dfc
AT,Igls,47.23127,11.41018,Dfc
AT,Obsteig,47.3,10.93333,ET
AT,Kolsass,47.3,11.63333,Dfb
AT,Gnadenwald,47.31667,11.56667,Dfb
AT,Ehrwald,47.4,10.91667,ET
AT,Neue Heimat,48.24565,13.04172,Cfb
AT,Gaumberg,48.28085,14.26935,Cfb
AT,Berg,48.29278,14.247779999999999,Cfb
AT,Lanzendorf,48.11056,16.445,Cfb
AT,Walserfeld,47.79222,12.98,Cfb
AT,Lehen,47.87083,13.01722,Cfb
AT,Ansfelden,47.965,13.049439999999999,Cfb
AT,Heinfels,46.75,12.45,ET
AT,Kals am Großglockner,47.00227,12.64552,Dfc
AT,Gerlosberg,47.21667,11.93333,Dfb
AT,Gerlos,47.22464,12.03012,Dfb
AT,Krimml,47.21799,12.17487,Dfb
AT,Rohrberg,47.23333,11.91667,Dfb
AT,Ried im Zillertal,47.3,11.86667,Dfb
AT,Hinterglemm,47.37685,12.59583,Dfc
AT,Alpbach,47.39878,11.94373,Dfb
AT,Itter,47.46667,12.13333,Dfb
AT,Brand,47.10083,9.737219999999999,Cfb
AT,Rain,46.60528,14.38611,Dfb
AT,Kleinedling,46.814170000000004,14.827779999999999,Dfb
AT,Liebenfels,46.73778,14.28667,Dfb
AT,Frauenstein,46.814170000000004,14.294170000000001,Dfb
AT,Eppenstein,47.12833,14.7375,Dfb
AT,Hochleithen,48.45317,16.5309,Cfb
AT,Höf,47.134009999999996,15.490920000000001,Dfb
AT,Niederschöckl,47.15,15.5,NONE
AT,Sankt Oswald ob Eibiswald,46.70833,15.14667,Cfb
AT,Wildschönau,47.40619,12.03784,Dfb
AT,Langkampfen,47.54878,12.10127,Cfb
AT,Hart bei Graz,47.04311,15.515270000000001,Cfb
AT,Berg im Drautal,46.74915,13.13536,Dfc
AT,Lockenhaus,47.40753,16.41623,Cfb
AT,St. Georgen am Längsee,46.780609999999996,14.43033,Dfb
AT,St. Martin of Tennengebirge,47.465,13.37761,Dfc
AT,Afiesl,48.58229,14.127770000000002,Cfb
AT,Großkirchheim,46.9727,12.89589,Dfc
AT,Damüls,47.28034,9.891639999999999,Cfb
AT,Bad Waltersdorf,47.1696,16.0087,Cfb
AT,Bad Zell,48.349059999999994,14.66945,Cfb
AT,Auen,46.59963,13.84389,Dfb
AT,Bad Leonfelden,48.52047,14.29459,Cfb
AT,Pfarrwerfen,47.45729,13.20531,Dfc
AT,Thal,47.076440000000005,15.360520000000001,Dfb
AT,Bürserberg,47.146440000000005,9.77736,Cfb
AT,Holzgau,47.26045,10.34419,Dfc
AT,Schröcken,47.25755,10.09197,Dfc
AT,Nebelberg,48.62854,13.84629,Cfb
AT,Ottnang am Hausruck,48.09568,13.65841,Cfb
AT,Prottes,48.3868,16.7389,Cfb
AT,Favoriten,48.161159999999995,16.38233,Cfb
AT,Sonnberg im Mühlkreis,48.4608,14.311670000000001,Cfb
AT,Unternberg,47.11269,13.74261,Dfc
AT,Alberschwende,47.45025,9.83152,Cfb
AT,Mellau,47.35034,9.88149,Cfb
AT,Frastanz,47.21735,9.62995,Cfb
AT,Kirchbichl,47.51743,12.09629,Cfb
AT,Baierdorf-Umgebung,47.285109999999996,15.71045,Cfb
AT,Sonntag,47.23857,9.89765,Cfb
AT,Bärnbach,47.07141,15.127920000000001,Dfb
AT,Längenfeld,47.07398,10.969510000000001,ET
AT,Haus im Ennstal,47.410579999999996,13.76759,Dfc
AT,Hall bei Admont,47.586999999999996,14.46372,Dfb
AT,Vandans,47.095690000000005,9.86525,Cfb
AT,Ertl,47.97704,14.63134,Dfb
AT,Schwarzenberg,47.41415,9.85154,Cfb
AT,Hittisau,47.457809999999995,9.95962,Cfb
AT,Micheldorf in Kärnten,46.91465,14.42733,Dfb
AT,Schärding Vorstadt,48.45195,13.43946,Cfb
AT,Neuberg im Burgenland,47.16894,16.26054,Cfb
AT,Schönkirchen-Reyersdorf,48.35477,16.69115,Cfb
AT,Klein-Neusiedl,48.093790000000006,16.60661,Cfb
AT,Eggendorf,47.858090000000004,16.321820000000002,Cfb
AT,Seitenberg,46.74801,14.08825,Dfb
AT,Dünserberg,47.22752,9.72372,Cfb
AT,Aschau im Zillertal,47.26613,11.89536,Dfb
AT,Assling,46.78663,12.639510000000001,Dfc
AT,Thiersee,47.59424,12.11758,Cfb
AT,Mitterndorf,47.57728,12.16968,Cfb
AT,Grinzens,47.22927,11.25318,Dfc
AT,Mauer,46.741040000000005,14.229370000000001,Dfb
AT,Mautbrücken,46.72037,14.19399,Dfb
AT,Fresen,46.70516,14.045129999999999,Dfb
AT,Draschen,46.769090000000006,14.06758,Dfb
AT,Hinterberg,47.360659999999996,15.069510000000001,Dfb
AT,Tillmitsch Links der Laßnitz,46.80955,15.52394,Cfb
AT,Kirchenviertel,47.131240000000005,15.34764,Dfb
AT,Taugl,47.64747,13.202820000000001,Cfb
AT,Anger,47.15593,13.10592,Dfc
AT,Sticklberg,47.530359999999995,15.779110000000001,Dfb
AT,Klaffenegg,47.51813,15.760060000000001,Dfb
AT,Wagrain,48.00503,13.671629999999999,Cfb
AT,Weißenkirchen im Attergau,47.94964,13.418429999999999,Cfb
AT,Nöstlbach,48.1666,14.246089999999999,Cfb
AT,Klausner,47.5756,14.35029,Dfb
AT,Puchlkirchen am Trattberg,48.044779999999996,13.571979999999998,Cfb
AT,Wagnergraben,48.02036,13.02395,Cfb
AT,Illitsch,46.53855,13.866810000000001,Dfb
AT,Diesseits,48.292159999999996,13.43546,Cfb
AT,Wasserburg,48.27425,14.561520000000002,Cfb
AT,Loitzenberg,48.272909999999996,14.552589999999999,Cfb
AT,Unterjosefstal,48.292159999999996,14.57525,Cfb
AT,Doppl,48.28245,14.56851,Cfb
AT,Wolfern,48.08278,14.372010000000001,Cfb
AT,Eggendorf,48.1313,15.6196,Cfb
AT,Hart,48.1532,15.615689999999999,Cfb
AT,Ratzersdorf an der Traisen,48.22639,15.66629,Cfb
AT,Regau,47.99078,13.68811,Cfb
AT,Bernardin,48.16042,14.008339999999999,Cfb
AT,Brandln,48.1451,13.99504,Cfb
AT,Dickerldorf,48.176759999999994,14.05705,Cfb
AT,Laahen,48.17192,14.00637,Cfb
AT,Oberhaid,48.17593,14.01495,Cfb
AT,Gralla,46.814040000000006,15.5551,Cfb
AT,Wispl,48.16488,13.99753,Cfb
AT,Haidl,48.172670000000004,14.052970000000002,Cfb
AT,Tiefenbach,47.5354,16.21346,Cfb
AT,Gries,46.8316,14.851029999999998,Dfb
AT,Priel,46.82758,14.8333,Dfb
AT,Kreuzstetten,48.48046,16.473229999999997,Cfb
AT,Langholzfeld,48.24297,14.247720000000001,Cfb
AT,Neufurth,48.07894,14.8118,Cfb
AT,Villacher Vorstadt,46.62368,14.288920000000001,Dfb
AT,Völkermarkter Vorstadt,46.624179999999996,14.32081,Dfb
AT,St. Veiter Vorstadt,46.6317,14.30579,Dfb
AT,Lerchenfeld,48.41234,15.631829999999999,Cfb
AT,Reinbach,47.34673,13.19072,Dfc
AT,Niederstraß,48.01398,13.729560000000001,Cfb
AT,Langenlebarn-Oberaigen,48.33023,16.11059,Cfb
AT,Lind,46.622440000000005,13.84715,Dfb
AT,Zell-Arzberg,47.95191,14.793220000000002,Dfb
AT,Zell-Markt,47.95878,14.783179999999998,Dfb
AT,Esch,47.8403,13.09223,Cfb
AT,Innere Stadt,47.0665,15.44051,Dfb
AT,Villach-Innere Stadt,46.61275,13.846379999999998,Dfb
AT,Schachen bei Vorau,47.3801,15.85816,Cfb
AT,Obergäu,47.58955,13.176210000000001,Cfb
AT,Eching,47.97263,12.88786,Cfb
AT,Untereisenfeld,48.168,14.040999999999999,Cfb
AT,Hochpoint,48.161390000000004,14.038379999999998,Cfb
AT,Dörfl,48.01245,13.654720000000001,Cfb
AT,Dürnau,47.9971,13.644589999999999,Cfb
AT,Neualm,47.69336,13.08758,Cfb
AT,Neu-Feffernitz,46.68772,13.67914,Dfb
AT,Braunau Neustadt,48.24606,13.03583,Cfb
AT,Schleben,46.62039,13.933010000000001,Dfb
AT,Wudmath,46.596340000000005,13.980670000000002,Dfb
AT,Bergern,48.16752,14.111529999999998,Cfb
AT,Höfling,48.05444,15.03672,Cfb
AT,Vasoldsberg,47.01634,15.55835,Cfb
AT,St. Agathen und Perau,46.60627,13.85615,Dfb
AT,Laab,48.2611,13.05418,Cfb
AT,Absdorf,48.400209999999994,15.97874,Cfb
AT,Rohrendorf bei Krems,48.41935,15.657720000000001,Cfb
AT,Tux,47.155590000000004,11.72872,Dfb
AT,Bergland,48.15595,15.185529999999998,Cfb
AT,Rosental an der Kainach,47.05192,15.122,Dfb
AT,Ufer,48.24842,14.499770000000002,Cfb
AT,Lingenau,47.45033,9.921660000000001,Cfb
AT,Tillmitsch,46.81195,15.51679,Cfb
AT,Donaustadt,48.2333,16.46002,Cfb
AT,Jakomini,47.05441,15.44984,Dfb
AT,Lend,47.08256,15.41589,Dfb
AT,Geidorf,47.08393,15.444,Dfb
AT,Sankt Leonhard,47.06924,15.45784,Dfb
AT,Andritz,47.11387,15.42348,Dfb
AT,Gries,47.06236,15.42421,Dfb
AT,Viktringer Vorstadt,46.61773,14.30931,Dfb
AT,Angerberg,47.50563,12.031189999999999,Cfb
AT,Rohr im Kremstal,48.06864,14.193060000000001,Cfb
AT,Langenegg,47.46922,9.89744,Cfb
AT,Vogau,46.73187,15.60837,Cfb
AT,Reitberg,47.85269,13.1573,Cfb
AT,Föderlach I,46.59998,13.961279999999999,Dfb
AT,Vals,47.04507,11.532810000000001,Dfb
AT,Hinterleiten,48.16513,15.96654,Cfb
AT,Neubau,48.21901,14.193010000000001,Cfb
AT,Steinfeld,47.712540000000004,13.6326,Cfb
AU,York,-31.888090000000002,116.7678,Csa
AU,Yanchep,-31.54678,115.63171000000001,Csa
AU,Yallingup,-33.645920000000004,115.03513999999998,Csb
AU,Wundowie,-31.76163,116.3799,Csa
AU,Wooroloo,-31.8038,116.31311000000001,Csa
AU,Woodville,-34.88333,138.55,Csa
AU,Woodside,-34.95433,138.87901000000002,Csa
AU,Wongan Hills,-30.892940000000003,116.71925,BSh
AU,Williamstown,-34.6721,138.89108000000002,Csa
AU,Willaston,-34.58333,138.75,Csa
AU,Whyalla,-33.03268,137.56483,BSk
AU,Wembley,-31.933329999999998,115.8,Csa
AU,Wellard,-32.26667,115.83333,Csa
AU,Wayville,-34.95,138.58333000000002,Csa
AU,Waroona,-32.84323,115.92201000000001,Csa
AU,Wanneroo,-31.75,115.8,Csa
AU,Wallaroo,-33.93881,137.63365,BSk
AU,Waikerie,-34.181779999999996,139.98552,BSk
AU,Wagin,-33.30894,117.34328000000001,Csa
AU,Waggrakine,-28.71883,114.63923999999999,Csa
AU,Virginia,-34.6663,138.56027,Csa
AU,Victor Harbor,-35.55042,138.62153999999998,Csb
AU,Vasse,-33.66667,115.25,Csb
AU,Upper Sturt,-35.01667,138.68333,Csb
AU,Unley,-34.95,138.6,Csa
AU,Two Wells,-34.593270000000004,138.51367,Csa
AU,Tumby Bay,-34.3773,136.10065,Csb
AU,Trigg,-31.869390000000003,115.7571,Csa
AU,Toodyay,-31.549770000000002,116.46743000000001,Csa
AU,Thebarton,-34.91667,138.56667,Csa
AU,Tennant Creek,-19.6497,134.19146999999998,BSh
AU,Tanunda,-34.52336,138.95982,Csa
AU,Tailem Bend,-35.25226,139.45546000000002,BSk
AU,Swan View,-31.883329999999997,116.05,Csa
AU,Swanbourne,-31.96878,115.7673,Csa
AU,Subiaco,-31.9485,115.8268,Csa
AU,Sturt,-35.01667,138.55,Csb
AU,Streaky Bay,-32.79554,134.20928,Csa
AU,Strathalbyn,-35.25979,138.89247,Csb
AU,Stoneville,-30.866670000000003,121.76666999999999,BSh
AU,Stirling,-35.01518,138.73637,Csb
AU,Spearwood,-32.105340000000005,115.77797,Csa
AU,South Perth,-31.98333,115.86667,Csa
AU,Solomontown,-33.1853,138.02364,BSk
AU,Smithfield,-34.68333,138.68333,Csa
AU,Serpentine,-32.36051,115.97723,Csa
AU,Seaton,-34.9,138.51667,Csa
AU,Seaford,-35.1898,138.47589,Csb
AU,Scarborough,-31.89578,115.76431000000001,Csa
AU,Salisbury,-34.76667,138.63333,Csa
AU,Safety Bay,-32.304629999999996,115.74213,Csa
AU,Roxby Downs,-30.56305,136.89546,BWh
AU,Roseworthy,-34.533970000000004,138.75023000000002,Csa
AU,Roebourne,-20.772289999999998,117.14648000000001,BWh
AU,Rockingham,-32.27682,115.72978,Csa
AU,Maida Vale,-31.95187,116.02763999999999,Csa
AU,Reynella,-35.093720000000005,138.53082,Csb
AU,Ravensthorpe,-33.58303,120.04688,BSk
AU,Quorn,-32.346759999999996,138.04176,BSk
AU,Quindalup,-33.6356,115.14899,Csb
AU,Prospect,-34.88241,138.5933,Csa
AU,Port Willunga,-35.27792,138.4523,Csb
AU,Port Victoria,-34.49602,137.4827,NONE
AU,Port Pirie,-33.191759999999995,138.01746,BSk
AU,Port Noarlunga,-35.14802,138.47099,Csb
AU,Port Lincoln,-34.72625,135.87442,Csb
AU,Port Hedland,-20.31215,118.61058999999999,BWh
AU,Port Elliot,-35.53017,138.67922,Csb
AU,Port Augusta West,-32.48611,137.75833,BSk
AU,Port Augusta,-32.49597,137.77281000000002,BSk
AU,Port Adelaide,-34.85,138.46667,BSk
AU,Plympton,-34.95,138.55,Csa
AU,Pinjarra,-32.6298,115.87351000000001,Csa
AU,Peterborough,-32.97205,138.84073,BSk
AU,Perth,-31.952240000000003,115.8614,Csa
AU,Pemberton,-34.44311,116.03688999999999,Csb
AU,Pearce,-31.66667,116.01666999999999,Csa
AU,Parkerville,-31.87472,116.13799999999999,Csa
AU,Parap,-12.430539999999999,130.84142,Aw
AU,One Tree Hill,-34.7,138.76667,Csa
AU,Oakbank,-34.9834,138.84528,Csa
